ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1081,Carnegie,88A Truganini Rd,3,h,1200000,PI,hockingstuart,13/5/17,11.4,3163,3,2,2.0,515,156.0,1930.0,Glen Eira,-37.8924,145.0541,Southern Metropolitan,7822
1083,Caulfield North,8/54 Narong Rd,1,u,305000,SP,Gary,8/4/17,8.1,3161,1,1,1.0,750,43.0,1965.0,Glen Eira,-37.8678,145.0197,Southern Metropolitan,6923
1085,Caulfield South,9/434 Kooyong Rd,2,u,630000,S,Biggin,20/5/17,9.3,3162,2,1,1.0,0,71.0,2003.0,Glen Eira,-37.8937,145.0137,Southern Metropolitan,5051
1087,Clifton Hill,14/14 The Esplanade,1,u,465000,S,Haughton,13/5/17,3.4,3068,1,1,1.0,0,45.0,1970.0,Yarra,-37.7881,145.0058,Northern Metropolitan,2954
1091,Coburg,22/129 Harding St,3,t,824000,S,Barry,13/5/17,7.8,3058,3,1,2.0,120,113.0,1990.0,Moreland,-37.7462,144.9795,Northern Metropolitan,11204
1093,Coburg,24 Florence St,5,h,1790000,S,Jellis,29/4/17,7.8,3058,5,3,2.0,635,108.0,1920.0,Moreland,-37.7516,144.9593,Northern Metropolitan,11204
1094,Coburg,4/34 Gladstone St,2,u,650000,S,Barry,29/4/17,7.8,3058,2,1,1.0,136,81.0,1975.0,Moreland,-37.7449,144.9754,Northern Metropolitan,11204
1098,Collingwood,2/18 Islington St,3,u,1000000,SP,Caine,22/4/17,1.6,3066,3,2,2.0,0,148.0,2005.0,Yarra,-37.8083,144.9908,Northern Metropolitan,4553
1101,Doncaster,4 Ella Ct,4,h,1300000,PI,Ray,8/4/17,13.9,3108,4,2,2.0,872,185.0,1970.0,Manningham,-37.7906,145.1138,Eastern Metropolitan,9028
1103,Essendon,1/41 Nimmo St,2,u,610000,PI,Jellis,22/4/17,8.0,3040,2,1,1.0,0,75.0,2012.0,Moonee Valley,-37.7504,144.8957,Western Metropolitan,9264
1104,Fairfield,11/272 Heidelberg Rd,2,u,676000,S,Jellis,6/5/17,5.8,3078,2,1,1.0,0,87.0,2002.0,Yarra,-37.7847,145.0109,Northern Metropolitan,2970
1105,Fawkner,42 Hedley St,3,h,1000000,PI,Ray,20/5/17,12.4,3060,3,1,2.0,1069,120.0,1960.0,Moreland,-37.6931,144.9596,Northern Metropolitan,5070
1106,Fitzroy North,167 Alexandra Pde,2,h,846000,S,Harrington,8/4/17,3.5,3068,2,1,0.0,160,119.0,1880.0,Yarra,-37.7933,144.9824,Northern Metropolitan,6244
1108,Flemington,11/300 Racecourse Rd,2,u,603000,S,Nelson,8/4/17,4.4,3031,2,1,1.0,0,96.0,1890.0,Moonee Valley,-37.788,144.9306,Northern Metropolitan,3593
1109,Flemington,8/64 Dover St,2,u,500000,S,Nelson,13/5/17,4.4,3031,2,1,1.0,0,72.0,1970.0,Moonee Valley,-37.7829,144.9247,Northern Metropolitan,3593
1110,Footscray,17/6 Rosamond Rd,2,t,485000,SP,Biggin,8/4/17,6.4,3011,2,2,1.0,0,70.0,2011.0,Maribyrnong,-37.7883,144.884,Western Metropolitan,7570
1114,Glenroy,3/15 Harold St,3,u,590000,S,YPA,29/4/17,13.0,3046,3,2,2.0,0,118.0,2009.0,Moreland,-37.7074,144.9266,Northern Metropolitan,8870
1115,Glenroy,11 Salisbury St,3,h,935000,S,Stockdale,29/4/17,13.0,3046,3,1,2.0,666,176.0,1960.0,Moreland,-37.7015,144.9191,Northern Metropolitan,8870
1119,Hawthorn,1/54 Liddiard St,1,u,440000,S,Jellis,6/5/17,4.6,3122,1,1,1.0,0,51.0,1960.0,Boroondara,-37.8194,145.0397,Southern Metropolitan,11308
1120,Hawthorn,28/168 Power St,1,u,360000,PI,Woodards,8/4/17,4.6,3122,1,1,1.0,6494,77.0,1965.0,Boroondara,-37.8254,145.0255,Southern Metropolitan,11308
1121,Hawthorn,12/5 Summerlea Gr,1,u,275000,SP,hockingstuart,13/5/17,4.6,3122,1,1,0.0,479,30.0,1970.0,Boroondara,-37.8292,145.0322,Southern Metropolitan,11308
1130,Heidelberg,29 Martin St,3,h,1271000,S,Fletchers,22/4/17,10.6,3084,3,2,2.0,330,171.0,2008.0,Banyule,-37.7524,145.06,Eastern Metropolitan,2890
1132,Heidelberg West,373 Liberty Pde,3,h,640000,S,hockingstuart,20/5/17,9.4,3081,3,1,2.0,476,200.0,1956.0,Banyule,-37.7339,145.0405,Eastern Metropolitan,2674
1138,Ivanhoe East,475 The Boulevard,3,h,2400000,VB,Miles,13/5/17,9.0,3079,3,2,2.0,1132,240.0,1950.0,Banyule,-37.7715,145.0688,Eastern Metropolitan,1554
1139,Keilor East,12 Cecelia Dr,3,h,745000,S,Nelson,13/5/17,12.8,3033,3,1,1.0,535,134.0,1980.0,Moonee Valley,-37.7475,144.852,Western Metropolitan,5629
1140,Kew,3/89 Earl St,3,t,835000,S,Hall,20/5/17,5.6,3101,3,2,2.0,247,147.0,2007.0,Boroondara,-37.7944,145.0327,Southern Metropolitan,10331
1143,Maidstone,1/1 Clarendon St,3,t,675000,S,Biggin,22/4/17,9.2,3012,3,2,2.0,159,128.0,2016.0,Maribyrnong,-37.785,144.8673,Western Metropolitan,3873
1144,Malvern East,32 Chadstone Rd,3,h,2250000,S,Fletchers,6/5/17,11.2,3145,3,1,2.0,840,170.0,1950.0,Stonnington,-37.883,145.0791,Southern Metropolitan,8801
1147,Melbourne,402/455 Elizabeth St,2,u,452000,S,RT,13/5/17,2.8,3000,2,1,0.0,0,60.0,2006.0,Melbourne,-37.8084,144.9602,Northern Metropolitan,17496
1148,Melbourne,203/551 Flinders La,1,u,275000,VB,Whiting,22/4/17,2.8,3000,1,1,0.0,0,52.0,2000.0,Melbourne,-37.8199,144.9558,Northern Metropolitan,17496
1149,Mont Albert,1 Howson Ct,4,h,2100000,VB,Harcourts,13/5/17,11.8,3127,4,2,5.0,719,271.0,1950.0,Whitehorse,-37.812,145.1082,Eastern Metropolitan,2079
1150,Moonee Ponds,109 Waverley St,4,h,1515000,S,Nelson,8/4/17,6.9,3039,4,2,3.0,574,203.0,1910.0,Moonee Valley,-37.7644,144.9061,Western Metropolitan,6232
1152,Moonee Ponds,25 George St,4,h,955000,S,Woodards,29/4/17,6.9,3039,4,2,3.0,431,246.0,1910.0,Moonee Valley,-37.7615,144.9094,Western Metropolitan,6232
1153,Murrumbeena,6/51 Murrumbeena Rd,2,u,582000,S,Gary,13/5/17,12.1,3163,2,1,2.0,1113,93.0,2010.0,Glen Eira,-37.8892,145.0664,Southern Metropolitan,4442
1155,Newport,28 Agg St,4,h,1230000,SP,Gunn&Co,6/5/17,8.4,3015,4,2,1.0,402,146.0,1925.0,Hobsons Bay,-37.8433,144.8774,Western Metropolitan,5498
1162,Oak Park,6 The Avenue,3,u,601000,SP,Barry,8/4/17,11.5,3046,3,1,2.0,220,90.0,1990.0,Moreland,-37.7131,144.9091,Northern Metropolitan,2651
1163,Oakleigh,1/1438 Dandenong Rd,3,u,655000,PI,Ray,13/5/17,14.0,3166,3,1,2.0,160,104.0,1970.0,Monash,-37.8946,145.0944,Southern Metropolitan,3224
1167,Oakleigh,110 Atkinson St,4,h,1840000,S,Woodards,29/4/17,14.0,3166,4,2,2.0,598,222.0,1900.0,Monash,-37.898,145.0928,Southern Metropolitan,3224
1168,Pascoe Vale,62 Devon Rd,3,h,755000,S,Nelson,6/5/17,9.9,3044,3,2,2.0,294,110.0,1950.0,Moreland,-37.7215,144.9251,Northern Metropolitan,7485
1169,Pascoe Vale,115 Derby St,4,h,800000,S,Nelson,8/4/17,9.9,3044,4,1,1.0,593,131.0,1970.0,Moreland,-37.7278,144.9463,Northern Metropolitan,7485
1173,Pascoe Vale,2A Bolingbroke St,2,t,520000,S,Brad,22/4/17,9.9,3044,2,1,1.0,0,82.0,2011.0,Moreland,-37.7324,144.9377,Northern Metropolitan,7485
1178,Preston,53 William St,3,h,917500,S,Nelson,8/4/17,8.8,3072,3,2,2.0,472,123.0,1965.0,Darebin,-37.7336,145.0022,Northern Metropolitan,14577
1179,Preston,31 Benambra St,3,h,800000,PI,hockingstuart,13/5/17,8.8,3072,3,2,2.0,319,124.0,1940.0,Darebin,-37.7334,144.9873,Northern Metropolitan,14577
1180,Preston,3 Carthew Gr,4,h,1075000,S,Nelson,13/5/17,8.8,3072,4,1,2.0,521,146.0,1935.0,Darebin,-37.7506,144.99,Northern Metropolitan,14577
1184,Reservoir,18 Zinnia St,3,h,595000,SP,Barry,6/5/17,11.2,3073,3,1,1.0,490,116.0,1970.0,Darebin,-37.7152,144.9817,Northern Metropolitan,21650
1185,Reservoir,11 Mais St,4,h,905000,S,hockingstuart,8/4/17,11.2,3073,4,2,2.0,696,142.0,1965.0,Darebin,-37.7074,145.0276,Northern Metropolitan,21650
1188,Reservoir,2/87 Purinuan Rd,2,h,375000,PI,Nelson,20/5/17,11.2,3073,2,1,1.0,101,67.0,1980.0,Darebin,-37.7091,145.0259,Northern Metropolitan,21650
1189,Richmond,6/323 Church St,3,t,1052000,S,Jellis,20/5/17,2.6,3121,3,1,2.0,0,100.0,2010.0,Yarra,-37.8221,144.9988,Northern Metropolitan,14949
1195,South Yarra,9/384 Toorak Rd,2,u,485000,PI,Biggin,8/4/17,3.3,3141,2,1,0.0,5467,73.0,1970.0,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887
1197,South Yarra,5/9 Rockley Rd,2,u,792500,S,Jellis,22/4/17,3.3,3141,2,1,1.0,0,106.0,1970.0,Stonnington,-37.8383,144.9995,Southern Metropolitan,14887
1200,St Kilda,23A Havelock St,2,h,1120000,S,hockingstuart,8/4/17,6.1,3182,2,1,0.0,135,74.0,1930.0,Port Phillip,-37.8661,144.9802,Southern Metropolitan,13240
1201,St Kilda,25 Fawkner St,2,h,1440000,S,Marshall,13/5/17,6.1,3182,2,1,2.0,194,112.0,1890.0,Port Phillip,-37.8658,144.9795,Southern Metropolitan,13240
1202,Sunshine,54 Ardoyne St,3,h,940000,S,Douglas,6/5/17,12.6,3020,3,2,2.0,572,190.0,1950.0,Brimbank,-37.7966,144.8256,Western Metropolitan,3755
1207,Sunshine West,91 Hilma St,4,h,685000,S,Bells,13/5/17,13.5,3020,4,2,2.0,572,184.0,1967.0,Brimbank,-37.7912,144.7979,Western Metropolitan,6763
1208,Surrey Hills,1/6 Blackburn St,2,h,1250000,SP,Fletchers,20/5/17,11.2,3127,2,2,1.0,323,96.0,1980.0,Boroondara,-37.823,145.0993,Southern Metropolitan,5457
1217,West Footscray,1 Dongola Rd,3,h,935000,S,Jas,22/4/17,8.2,3012,3,1,2.0,325,102.0,1925.0,Maribyrnong,-37.7922,144.8818,Western Metropolitan,5058
1219,Yarraville,29 Wilson St,3,h,935000,S,Jas,8/4/17,7.0,3013,3,1,0.0,198,98.0,1970.0,Maribyrnong,-37.8194,144.8914,Western Metropolitan,6543
1220,Yarraville,260 Francis St,3,h,892000,S,Village,13/5/17,7.0,3013,3,1,2.0,449,106.0,1940.0,Maribyrnong,-37.8195,144.8766,Western Metropolitan,6543
1221,Yarraville,1 Highgate St,4,h,985500,S,Jas,13/5/17,7.0,3013,4,1,5.0,445,139.0,1977.0,Maribyrnong,-37.8228,144.8769,Western Metropolitan,6543
1222,Yarraville,10/51 Stephen St,2,u,397000,S,Village,13/5/17,7.0,3013,2,1,1.0,0,68.0,1975.0,Maribyrnong,-37.8128,144.8953,Western Metropolitan,6543
1223,Albion,26 Wyalong St,3,h,800000,S,Bells,8/4/17,13.9,3020,4,2,5.0,689,128.0,1951.0,Brimbank,-37.7776,144.8167,Western Metropolitan,2185
1225,Altona,196 Blyth St,5,h,1480000,SP,Greg,13/5/17,13.8,3018,5,3,4.0,725,201.0,1980.0,Hobsons Bay,-37.8712,144.8107,Western Metropolitan,5301
1227,Brooklyn,6 Millers Rd,2,h,1005000,S,hockingstuart,22/4/17,10.9,3012,2,1,2.0,780,156.0,1950.0,Hobsons Bay,-37.8241,144.8419,Western Metropolitan,962
1234,Fitzroy,60 Argyle St,2,t,1100000,VB,Nelson,8/4/17,1.6,3065,2,2,1.0,81,136.0,1990.0,Yarra,-37.7976,144.9778,Northern Metropolitan,5825
1239,Keilor Park,7 Zagreb Ct,3,h,773000,S,Nelson,29/4/17,14.5,3042,3,2,2.0,650,150.0,1980.0,Brimbank,-37.724,144.8514,Western Metropolitan,1119
1240,Kensington,9/11 Smith St,2,u,525000,VB,Edward,13/5/17,4.2,3031,2,1,1.0,0,73.0,2011.0,Melbourne,-37.7912,144.9318,Northern Metropolitan,5263
1245,Middle Park,23 Nimmo St,3,h,2250000,VB,Marshall,29/4/17,4.1,3206,3,2,1.0,148,146.0,1890.0,Port Phillip,-37.8496,144.963,Southern Metropolitan,2019
1246,North Melbourne,649 Queensberry St,2,h,940000,S,JMRE,29/4/17,2.3,3051,2,1,0.0,89,65.0,1890.0,Melbourne,-37.9394,145.089,Northern Metropolitan,6821
1249,Southbank,51/88 Wells St,2,u,580000,VB,MICM,8/4/17,1.2,3006,2,1,1.0,0,79.0,1995.0,Melbourne,-37.8273,144.9685,Southern Metropolitan,8400
1252,Williamstown North,27 Champion Rd,3,h,1575000,S,Sweeney,13/5/17,8.9,3016,3,1,1.0,860,160.0,1950.0,Hobsons Bay,-37.8565,144.8865,Western Metropolitan,802
1253,Windsor,3/217 Dandenong Rd,2,u,854000,SP,Woodards,22/4/17,5.1,3181,2,1,1.0,774,90.0,1945.0,Stonnington,-37.8582,144.9979,Southern Metropolitan,4380
1257,Travancore,456/38 Mt Alexander Rd,2,u,360000,SP,Pagan,20/5/17,5.3,3032,2,1,1.0,0,51.0,2010.0,Moonee Valley,-37.7847,144.9383,Western Metropolitan,1052
1262,Camberwell,4/924 Toorak Rd,3,t,1320000,PI,Bekdon,1/7/17,7.7,3124,3,2,2.0,227,223.0,2006.0,Boroondara,-37.84689,145.05863,Southern Metropolitan,8920
1264,Coburg,12 Rasmussen Ct,4,h,922000,SP,Melbourne,1/7/17,6.7,3058,4,2,2.0,463,80.0,1960.0,Moreland,-37.73704,144.97959,Northern Metropolitan,11204
1268,Croydon,8 Banool Ct,4,h,932000,S,Hoskins,1/7/17,23.0,3136,4,2,2.0,880,225.0,1970.0,Maroondah,-37.79587,145.2683,Eastern Metropolitan,11925
1270,Doncaster East,66 Saxonwood Dr,6,h,1856000,SP,Barry,1/7/17,14.3,3109,6,3,3.0,1056,322.0,1970.0,Manningham,-37.78053,145.15567,Eastern Metropolitan,10999
1273,Frankston South,14 Poinciana St,3,h,755000,S,hockingstuart,1/7/17,38.0,3199,3,1,2.0,786,174.0,1960.0,Frankston,-38.16492,145.12656,South-Eastern Metropolitan,7566
1275,Highett,2/25 Wilson St,2,u,645000,S,Hodges,1/7/17,16.0,3190,2,1,1.0,105,64.0,1970.0,Bayside,-37.94887,145.02647,Southern Metropolitan,4794
1276,Kensington,17/120 Newman St,3,t,967000,S,Edward,1/7/17,3.4,3031,3,2,2.0,0,120.0,1999.0,Melbourne,-37.79482,144.92192,Northern Metropolitan,5263
1282,Mount Waverley,12 Holskamp St,3,h,1205000,S,McGrath,1/7/17,14.2,3149,3,2,2.0,402,143.0,1960.0,Monash,-37.87389,145.12783,Eastern Metropolitan,13366
1283,Mount Waverley,24 Sunnyside Rd,3,h,2000000,VB,Fletchers,1/7/17,14.2,3149,3,1,2.0,1028,181.0,1965.0,Monash,-37.89757,145.11825,Eastern Metropolitan,13366
1285,Newport,2A Gordon St,2,h,710000,S,Williams,1/7/17,6.2,3015,2,1,2.0,120,121.0,2011.0,Hobsons Bay,-37.84026,144.86667,Western Metropolitan,5498
1290,Richmond,7/129 Hoddle St,2,u,890500,SP,Biggin,1/7/17,2.4,3121,2,2,2.0,180,123.0,1940.0,Yarra,-37.81443,144.99079,Northern Metropolitan,14949
1294,Seddon,57 Charles St,2,h,850000,VB,Village,1/7/17,5.1,3011,2,1,1.0,152,91.0,1910.0,Maribyrnong,-37.80697,144.8928,Western Metropolitan,2417
1296,St Albans,12 Altyre Ct,3,h,565000,S,Bells,1/7/17,14.0,3021,3,1,2.0,614,110.0,1975.0,Brimbank,-37.73074,144.78925,Western Metropolitan,14042
1299,Werribee,22 Kramer St,3,h,510000,S,Ray,1/7/17,14.7,3030,3,2,2.0,658,125.0,1984.0,Wyndham,-37.88688,144.67244,Western Metropolitan,16166
1301,West Footscray,15 Alberta St,3,h,845000,PI,Jas,1/7/17,6.4,3012,3,1,2.0,422,109.0,1950.0,Maribyrnong,-37.79644,144.86388,Western Metropolitan,5058
1304,Ascot Vale,27 Hurtle St,3,h,1500000,PI,Biggin,3/6/17,4.3,3032,3,3,1.0,382,218.0,2008.0,Moonee Valley,-37.77206,144.90397,Western Metropolitan,6567
1305,Ashburton,93A Ashburn Gr,4,t,1655000,S,hockingstuart,3/6/17,10.2,3147,4,3,2.0,510,240.0,2013.0,Boroondara,-37.87159,145.0795,Southern Metropolitan,3052
1309,Bentleigh East,23 Manuka St,4,h,1580000,S,Buxton,3/6/17,13.8,3165,4,2,2.0,604,175.0,1950.0,Glen Eira,-37.91327,145.07917,Southern Metropolitan,10969
1312,Brunswick,8 Jones St,2,t,765000,SP,Jellis,3/6/17,5.2,3056,2,2,1.0,77,88.0,2007.0,Moreland,-37.7617,144.96406,Northern Metropolitan,11918
1313,Carnegie,135 Leila Rd,3,h,1570000,S,hockingstuart,3/6/17,10.1,3163,3,2,2.0,602,180.0,1970.0,Glen Eira,-37.90248,145.05943,Southern Metropolitan,7822
1315,Craigieburn,195 Newbury Bvd,4,h,667000,S,Ray,3/6/17,20.6,3064,4,2,2.0,480,214.0,2012.0,Hume,-37.57201,144.90897,Northern Metropolitan,15510
1316,Doveton,24 Betula St,3,h,545000,SP,O'Brien,3/6/17,28.8,3177,3,1,1.0,700,113.0,1960.0,Casey,-37.99095,145.2316,South-Eastern Metropolitan,3533
1317,Eaglemont,2/12 Ashby Gr,2,u,750000,PI,Nelson,3/6/17,8.9,3084,2,1,1.0,112,93.0,1960.0,Banyule,-37.76689,145.05206,Eastern Metropolitan,1651
1318,Elsternwick,6/26 Parkside St,2,u,975000,SP,Gary,3/6/17,7.2,3185,2,1,1.0,1764,106.0,1970.0,Glen Eira,-37.8879,145.01198,Southern Metropolitan,4898
1319,Elwood,4/193 Brighton Rd,2,u,480000,S,McGrath,3/6/17,7.2,3184,2,1,1.0,1210,65.0,1968.0,Port Phillip,-37.8785,144.99316,Southern Metropolitan,8989
1320,Epping,6 Letchworth Pl,3,h,620000,S,Harcourts,3/6/17,19.6,3076,3,1,2.0,606,120.0,1975.0,Whittlesea,-37.64954,145.03648,Northern Metropolitan,10926
1321,Essendon,27 Miller St,3,h,1320000,S,Rendina,3/6/17,7.5,3040,3,2,1.0,276,149.0,1910.0,Moonee Valley,-37.75126,144.89558,Western Metropolitan,9264
1324,Frankston,24 Victoria Pde,3,h,700000,S,O'Brien,3/6/17,38.0,3199,3,1,2.0,593,102.0,1960.0,Frankston,-38.15517,145.12705,South-Eastern Metropolitan,17055
1326,Greenvale,23 Wallace Dr,5,h,830000,SP,RW,3/6/17,20.4,3059,5,4,5.0,602,264.0,2001.0,Hume,-37.65039,144.89948,Northern Metropolitan,4864
1327,Hadfield,2/126 Middle St,3,t,627000,S,Stockdale,3/6/17,11.2,3046,3,2,2.0,0,139.0,2013.0,Moreland,-37.70903,144.93995,Northern Metropolitan,2606
1328,Hawthorn,49 Grove Rd,4,h,3335000,S,Kay,3/6/17,5.3,3122,4,2,2.0,371,276.0,1890.0,Boroondara,-37.81474,145.02609,Southern Metropolitan,11308
1329,Hawthorn East,22 Caroline St,3,h,1875000,S,Jellis,3/6/17,6.2,3123,3,2,1.0,282,141.0,1890.0,Boroondara,-37.82911,145.04531,Southern Metropolitan,6482
1330,Hawthorn East,2/859 Toorak Rd,3,t,1465000,S,Jellis,3/6/17,6.2,3123,3,2,2.0,265,177.0,2010.0,Boroondara,-37.84506,145.05246,Southern Metropolitan,6482
1332,Ivanhoe,6/40 Magnolia Rd,3,u,910000,S,Miles,3/6/17,7.8,3079,3,2,1.0,0,145.0,2006.0,Banyule,-37.75822,145.05056,Eastern Metropolitan,5549
1334,Kew,3/26 Edgevale Rd,2,t,942000,S,hockingstuart,3/6/17,5.4,3101,2,1,1.0,0,109.0,1975.0,Boroondara,-37.81439,145.04237,Southern Metropolitan,10331
1335,Kew East,7 Riverside Dr,3,h,2260000,S,Jellis,3/6/17,7.3,3102,3,2,4.0,753,280.0,1937.0,Boroondara,-37.79017,145.06381,Southern Metropolitan,2671
1336,Middle Park,67 McGregor St,3,h,2010000,S,Cayzer,3/6/17,3.0,3206,3,1,0.0,207,128.0,1890.0,Port Phillip,-37.85356,144.96415,Southern Metropolitan,2019
1337,Middle Park,204 Page St,6,h,5600000,PI,Marshall,3/6/17,3.0,3206,6,4,2.0,472,328.0,1915.0,Port Phillip,-37.85231,144.96373,Southern Metropolitan,2019
1338,Mill Park,7 Eaglet Ct,4,h,720000,S,Harcourts,3/6/17,17.9,3082,4,2,3.0,649,158.0,1985.0,Whittlesea,-37.67681,145.06414,Northern Metropolitan,10529
1339,Mordialloc,1/6 Krone St,4,t,1170000,S,hockingstuart,3/6/17,21.5,3195,4,2,2.0,312,179.0,2004.0,Kingston,-38.002,145.08916,South-Eastern Metropolitan,3650
1341,North Melbourne,22 Melrose St,2,h,970000,S,JMRE,3/6/17,1.8,3051,2,1,0.0,102,66.0,1900.0,Melbourne,-37.79489,144.94207,Northern Metropolitan,6821
1342,Oakleigh East,41 Clayton Rd,2,h,1114000,S,Ray,3/6/17,12.3,3166,2,1,1.0,703,90.0,1960.0,Monash,-37.90241,145.12378,Southern Metropolitan,2547
1343,Parkville,401/228 The Avenue,3,u,1770000,S,Woodards,3/6/17,1.8,3052,3,2,1.0,2431,70.0,1999.0,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309
1344,Port Melbourne,120/1 Graham St,3,u,1725000,PI,Marshall,3/6/17,3.5,3207,3,2,2.0,0,189.0,2000.0,Port Phillip,-37.8429,144.94487,Southern Metropolitan,8648
1346,Preston,202 Raglan St,3,h,945000,S,McGrath,3/6/17,8.4,3072,3,1,2.0,349,120.0,1940.0,Darebin,-37.74946,145.00875,Northern Metropolitan,14577
1347,Preston,42 Tyler St,3,h,725000,S,Barry,3/6/17,8.4,3072,3,1,2.0,590,94.0,1950.0,Darebin,-37.73314,145.03437,Northern Metropolitan,14577
1348,Preston,26A Young St,3,h,955000,S,Nelson,3/6/17,8.4,3072,3,1,1.0,263,123.0,2000.0,Darebin,-37.74739,145.00934,Northern Metropolitan,14577
1349,Richmond,5/202 Lennox St,2,u,575000,S,Biggin,3/6/17,2.4,3121,2,1,1.0,407,66.0,1960.0,Yarra,-37.82046,144.99398,Northern Metropolitan,14949
1350,Sandringham,34 Brighton St,3,h,1710000,SP,Buxton,3/6/17,15.2,3191,3,2,0.0,398,150.0,1920.0,Bayside,-37.94785,145.01467,Southern Metropolitan,4497
1351,South Melbourne,1211/50 Albert Rd,2,u,530000,VB,Greg,3/6/17,1.9,3205,2,1,1.0,1646,52.0,2012.0,Port Phillip,-37.83406,144.97131,Southern Metropolitan,5943
1352,South Yarra,4 Palfreyman St,3,h,1400000,SP,Kay,3/6/17,2.7,3141,3,1,1.0,136,132.0,1993.0,Stonnington,-37.84497,144.99781,Southern Metropolitan,14887
1356,Taylors Hill,16 Kirribilli Bvd,3,h,680000,PI,Barry,3/6/17,18.0,3037,3,2,2.0,666,231.0,2005.0,Melton,-37.71594,144.7415,Western Metropolitan,4242
1358,Thornbury,6/10 Dundas St,2,u,493000,S,Woodards,3/6/17,7.0,3071,2,1,1.0,0,65.0,1970.0,Darebin,-37.75257,145.00279,Northern Metropolitan,8870
1364,Ashwood,47 Ashwood Dr,4,h,1680000,S,Jellis,17/6/17,10.2,3147,4,3,3.0,726,194.0,1958.0,Monash,-37.85842,145.10288,Southern Metropolitan,2894
1365,Bentleigh East,26 May St,3,h,1525000,PI,Buxton,17/6/17,13.8,3165,3,1,3.0,581,128.0,1940.0,Glen Eira,-37.9178,145.05414,Southern Metropolitan,10969
1367,Black Rock,6/56 Red Bluff St,2,u,879000,S,Hodges,17/6/17,17.3,3193,2,1,1.0,0,88.0,1970.0,Bayside,-37.96341,145.01735,Southern Metropolitan,2866
1369,Brunswick,135 Victoria St,4,h,1500000,S,Nelson,17/6/17,5.2,3056,4,1,1.0,318,100.0,1908.0,Moreland,-37.76792,144.97141,Northern Metropolitan,11918
1372,Carnegie,14 Morgan St,3,h,1550000,VB,hockingstuart,17/6/17,10.1,3163,3,2,2.0,557,200.0,1930.0,Glen Eira,-37.89584,145.04741,Southern Metropolitan,7822
1373,Caulfield South,2/203 North Rd,3,t,1237000,S,Gary,17/6/17,8.7,3162,3,2,2.0,0,135.0,1990.0,Glen Eira,-37.90034,145.01283,Southern Metropolitan,5051
1377,Doncaster,3 Hampshire Rd,4,h,1120000,PI,Barry,17/6/17,12.4,3108,4,2,2.0,280,200.0,2008.0,Manningham,-37.79423,145.13696,Eastern Metropolitan,9028
1379,Doncaster East,2/1099 Doncaster Rd,3,u,850000,S,Philip,17/6/17,14.3,3109,3,2,1.0,236,145.0,1980.0,Manningham,-37.78963,145.16973,Eastern Metropolitan,10999
1380,Doncaster East,5 Thea Gr,4,h,1125000,PI,Noel,17/6/17,14.3,3109,4,3,2.0,284,180.0,2006.0,Manningham,-37.79773,145.15141,Eastern Metropolitan,10999
1381,East Melbourne,109 Simpson St,3,h,1875000,PI,Jellis,17/6/17,1.3,3002,3,1,0.0,118,177.0,1890.0,Melbourne,-37.81351,144.98804,Northern Metropolitan,3040
1382,East Melbourne,7 Webb La,2,t,1350000,S,Caine,17/6/17,1.3,3002,2,2,1.0,87,115.0,2005.0,Melbourne,-37.81803,144.9892,Northern Metropolitan,3040
1383,Eltham,25 Leane Dr,4,h,977500,S,Morrison,17/6/17,18.0,3095,4,2,3.0,1004,184.0,1985.0,Nillumbik,-37.69999,145.1617,Eastern Metropolitan,6990
1384,Epping,23 Longwood Dr,4,h,680000,S,Harcourts,17/6/17,19.6,3076,4,2,2.0,656,166.0,1980.0,Whittlesea,-37.63878,145.05577,Northern Metropolitan,10926
1385,Fitzroy,15 Argyle St,3,h,1394000,S,Jellis,17/6/17,2.1,3065,3,2,1.0,60,200.0,1950.0,Yarra,-37.79714,144.97596,Northern Metropolitan,5825
1387,Glenroy,80 Gowrie St,3,h,780000,S,Stockdale,17/6/17,11.2,3046,3,1,2.0,697,131.0,1960.0,Moreland,-37.69795,144.94285,Northern Metropolitan,8870
1393,Huntingdale,50 Ross St,4,h,1145000,S,Ray,17/6/17,12.3,3166,4,1,2.0,603,151.0,1960.0,Monash,-37.90822,145.11146,Southern Metropolitan,768
1397,Maribyrnong,6/82 Raleigh Rd,1,u,301000,S,Frank,17/6/17,4.3,3032,1,1,1.0,887,45.0,1972.0,Maribyrnong,-37.76878,144.89197,Western Metropolitan,4918
1398,Mill Park,15 Randell Ct,4,h,865000,S,Ray,17/6/17,17.9,3082,4,2,2.0,612,236.0,2013.0,Whittlesea,-37.65478,145.05199,Northern Metropolitan,10529
1399,Mount Waverley,25 Carrol Gr,4,h,1352000,SP,McGrath,17/6/17,14.2,3149,4,3,2.0,708,150.0,1960.0,Monash,-37.89187,145.11049,Eastern Metropolitan,13366
1402,Niddrie,19 Nolan St,3,h,1300000,S,Nelson,17/6/17,10.4,3042,3,1,4.0,646,150.0,1950.0,Moonee Valley,-37.7415,144.88923,Western Metropolitan,2291
